agent_id,svi,original_mode,final_mode,status,evacuation_time_minutes,total_distance_m,start_lat,start_lon,end_lat,end_lon,fail_reason,started_at,arrived_at,used_public_transport,segments_completed,total_segments,start_in_evacuation_area,end_in_evacuation_area,total_wait_time_minutes,total_transit_time_minutes,total_walking_time_minutes,stations_visited,routes_taken,target_destination_name,target_destination_type,target_destination_lat,target_destination_lon,target_destination_distance_m,destination_category,is_home_destination
42_0541,0.48923636294107203,TRAIN,WALKING,EVACUATING,180.0,10945.014409994179,48.7984425,2.3282788,48.704828374942224,2.296863655304242,,2025-09-01T08:00:00,2025-09-01T11:00:00,true,0,1,true,true,0.0,0.0,0.0,[],[],Salle des Fêtes,community_centre,48.4242508,2.1634458,43328.85699192595,Community,false
42_0541,0.48923636294107203,TRAIN,WALKING,EVACUATING,180.0,10945.014409994179,48.7984425,2.3282788,48.704828374942224,2.296863655304242,,2025-09-01T08:00:00,2025-09-01T11:00:00,true,0,1,true,true,0.0,0.0,0.0,[],[],Salle des Fêtes,community_centre,48.4242508,2.1634458,43328.85699192595,Community,false
42_0549,0.4525911261227385,TRAIN,WALKING,EVACUATING,180.0,10823.718415743107,48.8712885,2.3435569,48.9053199572823,2.4773833896859667,,2025-09-01T08:00:00,2025-09-01T11:00:00,true,0,1,true,true,0.0,0.0,0.0,[],[],Notre Dame des Lys,school,48.9519554,3.0189843,50175.72655528626,Educational,false
42_0549,0.4525911261227385,TRAIN,WALKING,EVACUATING,180.0,10823.718415743107,48.8712885,2.3435569,48.9053199572823,2.4773833896859667,,2025-09-01T08:00:00,2025-09-01T11:00:00,true,0,1,true,true,0.0,0.0,0.0,[],[],Notre Dame des Lys,school,48.9519554,3.0189843,50175.72655528626,Educational,false
42_0564,0.6332213793512949,TRAIN,WALKING,FAILED,1.0,0.0,48.8546335,2.4889407,48.8546335,2.4889407,Could not find any safe destination,2025-09-01T08:00:00,2025-09-01T08:01:00,false,0,0,true,true,0.0,0.0,0.0,[],[],,Unknown,,,0.0,Unknown,false
42_0564,0.6332213793512949,TRAIN,WALKING,FAILED,1.0,0.0,48.8546335,2.4889407,48.8546335,2.4889407,Could not find any safe destination,2025-09-01T08:00:00,2025-09-01T08:01:00,false,0,0,true,true,0.0,0.0,0.0,[],[],,Unknown,,,0.0,Unknown,false
42_0564,0.6332213793512949,TRAIN,WALKING,FAILED,1.0,0.0,48.8546335,2.4889407,48.8546335,2.4889407,Could not find any safe destination,2025-09-01T08:00:00,2025-09-01T08:01:00,false,0,0,true,true,0.0,0.0,0.0,[],[],,Unknown,,,0.0,Unknown,false
42_0579,0.42383537853189573,TRAIN,WALKING,EVACUATING,180.0,10002.324899855248,48.8531151,2.3702574,48.77589929564742,2.314054376867499,,2025-09-01T08:00:00,2025-09-01T11:00:00,true,0,1,true,true,0.0,0.0,0.0,[],[],Salle des Fêtes,community_centre,48.4242508,2.1634458,50064.74865244615,Community,false
42_0579,0.42383537853189573,TRAIN,WALKING,EVACUATING,180.0,10002.324899855248,48.8531151,2.3702574,48.77589929564742,2.314054376867499,,2025-09-01T08:00:00,2025-09-01T11:00:00,true,0,1,true,true,0.0,0.0,0.0,[],[],Salle des Fêtes,community_centre,48.4242508,2.1634458,50064.74865244615,Community,false
42_0034,0.5328853814817486,PRIV_CAR_DRIVER,CAR,EVACUATING,180.0,16536.973318945336,48.8458505,2.3708451,48.7602159,2.2706758,,2025-09-01T08:00:00,2025-09-01T11:00:00,false,0,0,true,true,0.0,0.0,0.0,[],[],École élémentaire André Buvat,school,48.4292219,2.1451672,49267.803089127476,Educational,false
42_0034,0.5328853814817486,PRIV_CAR_DRIVER,CAR,EVACUATING,180.0,16536.973318945336,48.8458505,2.3708451,48.7602159,2.2706758,,2025-09-01T08:00:00,2025-09-01T11:00:00,false,0,0,true,true,0.0,0.0,0.0,[],[],École élémentaire André Buvat,school,48.4292219,2.1451672,49267.803089127476,Educational,false
42_0072,0.46780696328196625,PRIV_CAR_DRIVER,CAR,EVACUATING,180.0,15981.757793108702,48.8553314,2.3951111,48.8896481,2.5244956,,2025-09-01T08:00:00,2025-09-01T11:00:00,false,0,0,true,true,0.0,0.0,0.0,[],[],"Safe Location (49.1066, 3.1232)",Safe Zone,49.106572,3.1231803,60008.227104441874,Evacuation,false
42_0072,0.46780696328196625,PRIV_CAR_DRIVER,CAR,EVACUATING,180.0,15981.757793108702,48.8553314,2.3951111,48.8896481,2.5244956,,2025-09-01T08:00:00,2025-09-01T11:00:00,false,0,0,true,true,0.0,0.0,0.0,[],[],"Safe Location (49.1066, 3.1232)",Safe Zone,49.106572,3.1231803,60008.227104441874,Evacuation,false
42_0108,0.17876383605954688,PRIV_CAR_DRIVER,CAR,FAILED,1.0,0.0,48.8343467,2.5909915,48.8343467,2.5909915,Could not find any safe destination,2025-09-01T08:00:00,2025-09-01T08:01:00,false,0,0,true,true,0.0,0.0,0.0,[],[],,Unknown,,,0.0,Unknown,false
42_0108,0.17876383605954688,PRIV_CAR_DRIVER,CAR,FAILED,1.0,0.0,48.8343467,2.5909915,48.8343467,2.5909915,Could not find any safe destination,2025-09-01T08:00:00,2025-09-01T08:01:00,false,0,0,true,true,0.0,0.0,0.0,[],[],,Unknown,,,0.0,Unknown,false
42_0111,0.5312905475888251,PRIV_CAR_DRIVER,CAR,EVACUATING,180.0,15634.123243585715,48.8759394,2.3594918,48.883146,2.5209179,,2025-09-01T08:00:00,2025-09-01T11:00:00,false,0,0,true,true,0.0,0.0,0.0,[],[],École primaire Le Moulin Rompu,school,48.9519792,3.0190924,48908.86002567125,Educational,false
42_0111,0.5312905475888251,PRIV_CAR_DRIVER,CAR,EVACUATING,180.0,15634.123243585715,48.8759394,2.3594918,48.883146,2.5209179,,2025-09-01T08:00:00,2025-09-01T11:00:00,false,0,0,true,true,0.0,0.0,0.0,[],[],École primaire Le Moulin Rompu,school,48.9519792,3.0190924,48908.86002567125,Educational,false
42_0117,0.46350570644253913,PRIV_CAR_DRIVER,CAR,EVACUATING,180.0,33400.482716573424,48.841044,2.6683659,48.8266227,3.0231379,,2025-09-01T08:00:00,2025-09-01T11:00:00,false,0,0,true,true,0.0,0.0,0.0,[],[],Groupe Scolaire Fernand Picot,school,48.8244653,3.0395872,27180.91570528077,Educational,false
42_0117,0.46350570644253913,PRIV_CAR_DRIVER,CAR,EVACUATING,180.0,33400.482716573424,48.841044,2.6683659,48.8266227,3.0231379,,2025-09-01T08:00:00,2025-09-01T11:00:00,false,0,0,true,true,0.0,0.0,0.0,[],[],Groupe Scolaire Fernand Picot,school,48.8244653,3.0395872,27180.91570528077,Educational,false
42_0140,0.41735363033935724,PRIV_CAR_DRIVER,CAR,ARRIVED,119.0,37862.53562716125,48.8803617,2.1109954,48.9936322,1.6908978,,2025-09-01T08:00:00,2025-09-01T09:59:00,false,0,0,true,false,0.0,0.0,0.0,[],[],École élémentaire Louis Lachenal,school,48.9936322,1.6908978,33165.52599817929,Educational,false
42_0140,0.41735363033935724,PRIV_CAR_DRIVER,CAR,ARRIVED,119.0,37862.53562716125,48.8803617,2.1109954,48.9936322,1.6908978,,2025-09-01T08:00:00,2025-09-01T09:59:00,false,0,0,true,false,0.0,0.0,0.0,[],[],École élémentaire Louis Lachenal,school,48.9936322,1.6908978,33165.52599817929,Educational,false
42_0140,0.41735363033935724,PRIV_CAR_DRIVER,CAR,ARRIVED,119.0,37862.53562716125,48.8803617,2.1109954,48.9936322,1.6908978,,2025-09-01T08:00:00,2025-09-01T09:59:00,false,0,0,true,false,0.0,0.0,0.0,[],[],École élémentaire Louis Lachenal,school,48.9936322,1.6908978,33165.52599817929,Educational,false
42_0140,0.41735363033935724,PRIV_CAR_DRIVER,CAR,ARRIVED,119.0,37862.53562716125,48.8803617,2.1109954,48.9936322,1.6908978,,2025-09-01T08:00:00,2025-09-01T09:59:00,false,0,0,true,false,0.0,0.0,0.0,[],[],École élémentaire Louis Lachenal,school,48.9936322,1.6908978,33165.52599817929,Educational,false
42_0148,0.44242310457663764,PRIV_CAR_DRIVER,CAR,EVACUATING,180.0,26709.967341026193,48.9323771,2.060024,48.9889775,1.7982643,,2025-09-01T08:00:00,2025-09-01T11:00:00,false,0,0,true,true,0.0,0.0,0.0,[],[],École élémentaire Louis Lachenal,school,48.9936322,1.6908978,27810.076472452598,Educational,false
42_0148,0.44242310457663764,PRIV_CAR_DRIVER,CAR,EVACUATING,180.0,26709.967341026193,48.9323771,2.060024,48.9889775,1.7982643,,2025-09-01T08:00:00,2025-09-01T11:00:00,false,0,0,true,true,0.0,0.0,0.0,[],[],École élémentaire Louis Lachenal,school,48.9936322,1.6908978,27810.076472452598,Educational,false
42_0148,0.44242310457663764,PRIV_CAR_DRIVER,CAR,EVACUATING,180.0,26709.967341026193,48.9323771,2.060024,48.9889775,1.7982643,,2025-09-01T08:00:00,2025-09-01T11:00:00,false,0,0,true,true,0.0,0.0,0.0,[],[],École élémentaire Louis Lachenal,school,48.9936322,1.6908978,27810.076472452598,Educational,false
42_0148,0.44242310457663764,PRIV_CAR_DRIVER,CAR,EVACUATING,180.0,26709.967341026193,48.9323771,2.060024,48.9889775,1.7982643,,2025-09-01T08:00:00,2025-09-01T11:00:00,false,0,0,true,true,0.0,0.0,0.0,[],[],École élémentaire Louis Lachenal,school,48.9936322,1.6908978,27810.076472452598,Educational,false
42_0148,0.44242310457663764,PRIV_CAR_DRIVER,CAR,EVACUATING,180.0,26709.967341026193,48.9323771,2.060024,48.9889775,1.7982643,,2025-09-01T08:00:00,2025-09-01T11:00:00,false,0,0,true,true,0.0,0.0,0.0,[],[],École élémentaire Louis Lachenal,school,48.9936322,1.6908978,27810.076472452598,Educational,false
42_0148,0.44242310457663764,PRIV_CAR_DRIVER,CAR,EVACUATING,180.0,26709.967341026193,48.9323771,2.060024,48.9889775,1.7982643,,2025-09-01T08:00:00,2025-09-01T11:00:00,false,0,0,true,true,0.0,0.0,0.0,[],[],École élémentaire Louis Lachenal,school,48.9936322,1.6908978,27810.076472452598,Educational,false
42_0148,0.44242310457663764,PRIV_CAR_DRIVER,CAR,EVACUATING,180.0,26614.34922537699,48.9323771,2.060024,48.9898274,1.7980649,,2025-09-01T08:00:00,2025-09-01T11:00:00,false,0,0,true,true,0.0,0.0,0.0,[],[],École élémentaire Louis Lachenal,school,48.9936322,1.6908978,27810.076472452598,Educational,false
42_0148,0.44242310457663764,PRIV_CAR_DRIVER,CAR,EVACUATING,180.0,26614.34922537699,48.9323771,2.060024,48.9898274,1.7980649,,2025-09-01T08:00:00,2025-09-01T11:00:00,false,0,0,true,true,0.0,0.0,0.0,[],[],École élémentaire Louis Lachenal,school,48.9936322,1.6908978,27810.076472452598,Educational,false
42_0148,0.44242310457663764,PRIV_CAR_DRIVER,CAR,EVACUATING,180.0,26614.34922537699,48.9323771,2.060024,48.9898274,1.7980649,,2025-09-01T08:00:00,2025-09-01T11:00:00,false,0,0,true,true,0.0,0.0,0.0,[],[],École élémentaire Louis Lachenal,school,48.9936322,1.6908978,27810.076472452598,Educational,false
42_0148,0.44242310457663764,PRIV_CAR_DRIVER,CAR,EVACUATING,180.0,26614.34922537699,48.9323771,2.060024,48.9898274,1.7980649,,2025-09-01T08:00:00,2025-09-01T11:00:00,false,0,0,true,true,0.0,0.0,0.0,[],[],École élémentaire Louis Lachenal,school,48.9936322,1.6908978,27810.076472452598,Educational,false
42_0148,0.44242310457663764,PRIV_CAR_DRIVER,CAR,EVACUATING,180.0,26614.34922537699,48.9323771,2.060024,48.9898274,1.7980649,,2025-09-01T08:00:00,2025-09-01T11:00:00,false,0,0,true,true,0.0,0.0,0.0,[],[],École élémentaire Louis Lachenal,school,48.9936322,1.6908978,27810.076472452598,Educational,false
42_0148,0.44242310457663764,PRIV_CAR_DRIVER,CAR,EVACUATING,180.0,26614.34922537699,48.9323771,2.060024,48.9898274,1.7980649,,2025-09-01T08:00:00,2025-09-01T11:00:00,false,0,0,true,true,0.0,0.0,0.0,[],[],École élémentaire Louis Lachenal,school,48.9936322,1.6908978,27810.076472452598,Educational,false
42_0148,0.44242310457663764,PRIV_CAR_DRIVER,CAR,EVACUATING,180.0,26601.54462407424,48.9323771,2.060024,48.9899341,1.7979989,,2025-09-01T08:00:00,2025-09-01T11:00:00,false,0,0,true,true,0.0,0.0,0.0,[],[],École élémentaire Louis Lachenal,school,48.9936322,1.6908978,27810.076472452598,Educational,false
42_0148,0.44242310457663764,PRIV_CAR_DRIVER,CAR,EVACUATING,180.0,26601.54462407424,48.9323771,2.060024,48.9899341,1.7979989,,2025-09-01T08:00:00,2025-09-01T11:00:00,false,0,0,true,true,0.0,0.0,0.0,[],[],École élémentaire Louis Lachenal,school,48.9936322,1.6908978,27810.076472452598,Educational,false
42_0148,0.44242310457663764,PRIV_CAR_DRIVER,CAR,EVACUATING,180.0,26601.54462407424,48.9323771,2.060024,48.9899341,1.7979989,,2025-09-01T08:00:00,2025-09-01T11:00:00,false,0,0,true,true,0.0,0.0,0.0,[],[],École élémentaire Louis Lachenal,school,48.9936322,1.6908978,27810.076472452598,Educational,false
42_0148,0.44242310457663764,PRIV_CAR_DRIVER,CAR,EVACUATING,180.0,26601.54462407424,48.9323771,2.060024,48.9899341,1.7979989,,2025-09-01T08:00:00,2025-09-01T11:00:00,false,0,0,true,true,0.0,0.0,0.0,[],[],École élémentaire Louis Lachenal,school,48.9936322,1.6908978,27810.076472452598,Educational,false
42_0148,0.44242310457663764,PRIV_CAR_DRIVER,CAR,EVACUATING,180.0,26601.54462407424,48.9323771,2.060024,48.9899341,1.7979989,,2025-09-01T08:00:00,2025-09-01T11:00:00,false,0,0,true,true,0.0,0.0,0.0,[],[],École élémentaire Louis Lachenal,school,48.9936322,1.6908978,27810.076472452598,Educational,false
42_0148,0.44242310457663764,PRIV_CAR_DRIVER,CAR,EVACUATING,180.0,26601.54462407424,48.9323771,2.060024,48.9899341,1.7979989,,2025-09-01T08:00:00,2025-09-01T11:00:00,false,0,0,true,true,0.0,0.0,0.0,[],[],École élémentaire Louis Lachenal,school,48.9936322,1.6908978,27810.076472452598,Educational,false
42_0368,0.47020110946189303,PRIV_CAR_DRIVER,CAR,EVACUATING,180.0,18752.287403744507,48.8715849,2.3377446,48.8761098,2.1771985,,2025-09-01T08:00:00,2025-09-01T11:00:00,false,0,0,true,true,0.0,0.0,0.0,[],[],École élémentaire Louis Lachenal,school,48.9936322,1.6908978,49143.479836175786,Educational,false
42_0368,0.47020110946189303,PRIV_CAR_DRIVER,CAR,EVACUATING,180.0,18752.287403744507,48.8715849,2.3377446,48.8761098,2.1771985,,2025-09-01T08:00:00,2025-09-01T11:00:00,false,0,0,true,true,0.0,0.0,0.0,[],[],École élémentaire Louis Lachenal,school,48.9936322,1.6908978,49143.479836175786,Educational,false
42_0368,0.47020110946189303,PRIV_CAR_DRIVER,CAR,EVACUATING,180.0,18752.287403744507,48.8715849,2.3377446,48.8761098,2.1771985,,2025-09-01T08:00:00,2025-09-01T11:00:00,false,0,0,true,true,0.0,0.0,0.0,[],[],École élémentaire Louis Lachenal,school,48.9936322,1.6908978,49143.479836175786,Educational,false
42_0368,0.47020110946189303,PRIV_CAR_DRIVER,CAR,EVACUATING,180.0,18752.287403744507,48.8715849,2.3377446,48.8761098,2.1771985,,2025-09-01T08:00:00,2025-09-01T11:00:00,false,0,0,true,true,0.0,0.0,0.0,[],[],École élémentaire Louis Lachenal,school,48.9936322,1.6908978,49143.479836175786,Educational,false
42_0368,0.47020110946189303,PRIV_CAR_DRIVER,CAR,EVACUATING,180.0,18752.287403744507,48.8715849,2.3377446,48.8761098,2.1771985,,2025-09-01T08:00:00,2025-09-01T11:00:00,false,0,0,true,true,0.0,0.0,0.0,[],[],École élémentaire Louis Lachenal,school,48.9936322,1.6908978,49143.479836175786,Educational,false
42_0380,0.684882022372683,PRIV_CAR_DRIVER,CAR,EVACUATING,180.0,17201.633263256525,48.9139584,2.3095763,48.9810744,2.1807588,,2025-09-01T08:00:00,2025-09-01T11:00:00,false,0,0,true,true,0.0,0.0,0.0,[],[],Centre d'Incendie et de Secours de Magny-en-Vexin,fire_station,49.1467607,1.7880204,46017.14696486037,Government,false
42_0380,0.684882022372683,PRIV_CAR_DRIVER,CAR,EVACUATING,180.0,17201.633263256525,48.9139584,2.3095763,48.9810744,2.1807588,,2025-09-01T08:00:00,2025-09-01T11:00:00,false,0,0,true,true,0.0,0.0,0.0,[],[],Centre d'Incendie et de Secours de Magny-en-Vexin,fire_station,49.1467607,1.7880204,46017.14696486037,Government,false
42_0380,0.684882022372683,PRIV_CAR_DRIVER,CAR,EVACUATING,180.0,17201.633263256525,48.9139584,2.3095763,48.9810744,2.1807588,,2025-09-01T08:00:00,2025-09-01T11:00:00,false,0,0,true,true,0.0,0.0,0.0,[],[],Centre d'Incendie et de Secours de Magny-en-Vexin,fire_station,49.1467607,1.7880204,46017.14696486037,Government,false
42_0387,0.6959917783029901,PRIV_CAR_DRIVER,CAR,EVACUATING,180.0,34166.611173478945,48.8343757,2.6423369,48.7428214,2.9122041,,2025-09-01T08:00:00,2025-09-01T11:00:00,false,0,0,true,true,0.0,0.0,0.0,[],[],Centre de première intervention et d'appui de Touquin,fire_station,48.7330714,3.0106693,29236.588958839442,Government,false
42_0387,0.6959917783029901,PRIV_CAR_DRIVER,CAR,EVACUATING,180.0,34166.611173478945,48.8343757,2.6423369,48.7428214,2.9122041,,2025-09-01T08:00:00,2025-09-01T11:00:00,false,0,0,true,true,0.0,0.0,0.0,[],[],Centre de première intervention et d'appui de Touquin,fire_station,48.7330714,3.0106693,29236.588958839442,Government,false
42_0397,0.47521245055595435,PRIV_CAR_DRIVER,CAR,EVACUATING,180.0,26451.73112985427,48.8436927,2.364668,48.6769589,2.3366895,,2025-09-01T08:00:00,2025-09-01T11:00:00,false,0,0,true,true,0.0,0.0,0.0,[],[],École élémentaire André Buvat,school,48.4292219,2.1451672,48832.51429474803,Educational,false
42_0397,0.47521245055595435,PRIV_CAR_DRIVER,CAR,EVACUATING,180.0,26451.73112985427,48.8436927,2.364668,48.6769589,2.3366895,,2025-09-01T08:00:00,2025-09-01T11:00:00,false,0,0,true,true,0.0,0.0,0.0,[],[],École élémentaire André Buvat,school,48.4292219,2.1451672,48832.51429474803,Educational,false
42_0397,0.47521245055595435,PRIV_CAR_DRIVER,CAR,EVACUATING,180.0,26451.73112985427,48.8436927,2.364668,48.6769589,2.3366895,,2025-09-01T08:00:00,2025-09-01T11:00:00,false,0,0,true,true,0.0,0.0,0.0,[],[],École élémentaire André Buvat,school,48.4292219,2.1451672,48832.51429474803,Educational,false
42_0416,0.5258302052053239,PRIV_CAR_DRIVER,CAR,EVACUATING,180.0,17464.42577897791,48.802867,2.4465073,48.7216826,2.5696477,,2025-09-01T08:00:00,2025-09-01T11:00:00,false,0,0,true,true,0.0,0.0,0.0,[],[],Église Saint-Germain-d'Auxerre,place_of_worship,48.5840901,2.8963486,41036.185661671894,Religious,false
42_0416,0.5258302052053239,PRIV_CAR_DRIVER,CAR,EVACUATING,180.0,17464.42577897791,48.802867,2.4465073,48.7216826,2.5696477,,2025-09-01T08:00:00,2025-09-01T11:00:00,false,0,0,true,true,0.0,0.0,0.0,[],[],Église Saint-Germain-d'Auxerre,place_of_worship,48.5840901,2.8963486,41036.185661671894,Religious,false
42_0420,0.7290344639567853,PRIV_CAR_DRIVER,CAR,EVACUATING,180.0,56066.74061242299,48.8484856,2.2701802,48.9410747,1.6375716,,2025-09-01T08:00:00,2025-09-01T11:00:00,false,0,0,true,false,0.0,0.0,0.0,[],[],Église Saint-Aignan,place_of_worship,48.7768342,1.6632409,45144.60436361929,Religious,false
42_0420,0.7290344639567853,PRIV_CAR_DRIVER,CAR,EVACUATING,180.0,56066.74061242299,48.8484856,2.2701802,48.9410747,1.6375716,,2025-09-01T08:00:00,2025-09-01T11:00:00,false,0,0,true,false,0.0,0.0,0.0,[],[],Église Saint-Aignan,place_of_worship,48.7768342,1.6632409,45144.60436361929,Religious,false
42_0420,0.7290344639567853,PRIV_CAR_DRIVER,CAR,EVACUATING,180.0,56066.74061242299,48.8484856,2.2701802,48.9410747,1.6375716,,2025-09-01T08:00:00,2025-09-01T11:00:00,false,0,0,true,false,0.0,0.0,0.0,[],[],Église Saint-Aignan,place_of_worship,48.7768342,1.6632409,45144.60436361929,Religious,false
42_0424,0.5641901455645195,PRIV_CAR_DRIVER,CAR,EVACUATING,180.0,32314.1615884604,48.8977205,2.5628954,48.9298614,2.8089885,,2025-09-01T08:00:00,2025-09-01T11:00:00,false,0,0,true,true,0.0,0.0,0.0,[],[],École primaire Le Moulin Rompu,school,48.9519792,3.0190924,33873.36321131175,Educational,false
42_0424,0.5641901455645195,PRIV_CAR_DRIVER,CAR,EVACUATING,180.0,32314.1615884604,48.8977205,2.5628954,48.9298614,2.8089885,,2025-09-01T08:00:00,2025-09-01T11:00:00,false,0,0,true,true,0.0,0.0,0.0,[],[],École primaire Le Moulin Rompu,school,48.9519792,3.0190924,33873.36321131175,Educational,false
42_0425,0.4678099310061622,PRIV_CAR_DRIVER,CAR,EVACUATING,180.0,19531.259026298594,48.8247558,2.3844502,48.6979211,2.4650589,,2025-09-01T08:00:00,2025-09-01T11:00:00,false,0,0,true,true,0.0,0.0,0.0,[],[],École maternelle Robert Lesourd,school,48.4738819,2.7014537,45459.11709492286,Educational,false
42_0425,0.4678099310061622,PRIV_CAR_DRIVER,CAR,EVACUATING,180.0,19531.259026298594,48.8247558,2.3844502,48.6979211,2.4650589,,2025-09-01T08:00:00,2025-09-01T11:00:00,false,0,0,true,true,0.0,0.0,0.0,[],[],École maternelle Robert Lesourd,school,48.4738819,2.7014537,45459.11709492286,Educational,false
42_0426,0.37139035136115955,PRIV_CAR_DRIVER,CAR,ARRIVED,78.0,13039.747721668136,48.544797,2.6655656,48.4738819,2.7014537,,2025-09-01T08:00:00,2025-09-01T09:18:00,false,0,0,true,false,0.0,0.0,0.0,[],[],École maternelle Robert Lesourd,school,48.4738819,2.7014537,8379.96491524806,Educational,false
42_0426,0.37139035136115955,PRIV_CAR_DRIVER,CAR,ARRIVED,78.0,13039.747721668136,48.544797,2.6655656,48.4738819,2.7014537,,2025-09-01T08:00:00,2025-09-01T09:18:00,false,0,0,true,false,0.0,0.0,0.0,[],[],École maternelle Robert Lesourd,school,48.4738819,2.7014537,8379.96491524806,Educational,false
42_0434,0.45368937333106096,PRIV_CAR_DRIVER,CAR,EVACUATING,180.0,17139.294161109457,48.7921055,2.3203454,48.6945221,2.2110946,,2025-09-01T08:00:00,2025-09-01T11:00:00,false,0,0,true,true,0.0,0.0,0.0,[],[],École élémentaire André Buvat,school,48.4292219,2.1451672,42342.267253152095,Educational,false
42_0438,0.6649949458191209,PRIV_CAR_DRIVER,CAR,ARRIVED,40.0,11164.762271799258,49.1525057,1.9390053,49.1558173,1.8046898,,2025-09-01T08:00:00,2025-09-01T08:40:00,false,0,0,true,false,0.0,0.0,0.0,[],[],École primaire Arthieul,school,49.1558173,1.8046898,9807.001773047143,Educational,false
42_0438,0.6649949458191209,PRIV_CAR_DRIVER,CAR,ARRIVED,40.0,11164.762271799258,49.1525057,1.9390053,49.1558173,1.8046898,,2025-09-01T08:00:00,2025-09-01T08:40:00,false,0,0,true,false,0.0,0.0,0.0,[],[],École primaire Arthieul,school,49.1558173,1.8046898,9807.001773047143,Educational,false
42_0442,0.2028026356286051,PRIV_CAR_DRIVER,CAR,EVACUATING,180.0,22670.00210886814,48.8400101,2.3917404,48.7151421,2.5011401,,2025-09-01T08:00:00,2025-09-01T11:00:00,false,0,0,true,true,0.0,0.0,0.0,[],[],École maternelle Robert Lesourd,school,48.4738819,2.7014537,46672.11153863107,Educational,false
42_0442,0.2028026356286051,PRIV_CAR_DRIVER,CAR,EVACUATING,180.0,22670.00210886814,48.8400101,2.3917404,48.7151421,2.5011401,,2025-09-01T08:00:00,2025-09-01T11:00:00,false,0,0,true,true,0.0,0.0,0.0,[],[],École maternelle Robert Lesourd,school,48.4738819,2.7014537,46672.11153863107,Educational,false
42_0454,0.5105416084940109,PRIV_CAR_DRIVER,CAR,ARRIVED,92.0,20094.89189294792,48.8811994,2.8599494,48.8244653,3.0395872,,2025-09-01T08:00:00,2025-09-01T09:32:00,false,0,0,true,false,0.0,0.0,0.0,[],[],Groupe Scolaire Fernand Picot,school,48.8244653,3.0395872,14587.394554667237,Educational,false
42_0454,0.5105416084940109,PRIV_CAR_DRIVER,CAR,ARRIVED,92.0,20094.89189294792,48.8811994,2.8599494,48.8244653,3.0395872,,2025-09-01T08:00:00,2025-09-01T09:32:00,false,0,0,true,false,0.0,0.0,0.0,[],[],Groupe Scolaire Fernand Picot,school,48.8244653,3.0395872,14587.394554667237,Educational,false
42_0462,0.5599616253328176,PRIV_CAR_DRIVER,CAR,EVACUATING,180.0,16629.814849013153,48.8474723,2.3655296,48.7585452,2.269903,,2025-09-01T08:00:00,2025-09-01T11:00:00,false,0,0,true,true,0.0,0.0,0.0,[],[],École élémentaire André Buvat,school,48.4292219,2.1451672,49307.1293560386,Educational,false
42_0462,0.5599616253328176,PRIV_CAR_DRIVER,CAR,EVACUATING,180.0,16629.814849013153,48.8474723,2.3655296,48.7585452,2.269903,,2025-09-01T08:00:00,2025-09-01T11:00:00,false,0,0,true,true,0.0,0.0,0.0,[],[],École élémentaire André Buvat,school,48.4292219,2.1451672,49307.1293560386,Educational,false
42_0151,0.3964579579228998,PRIV_CAR_DRIVER,CAR,EVACUATING,180.0,23883.556508612855,48.8557078,2.3168859,48.7142242,2.1722907,,2025-09-01T08:00:00,2025-09-01T11:00:00,false,0,0,true,true,0.0,0.0,0.0,[],[],École élémentaire André Buvat,school,48.4292219,2.1451672,49101.37320237129,Educational,false
42_0151,0.3964579579228998,PRIV_CAR_DRIVER,CAR,EVACUATING,180.0,23883.556508612855,48.8557078,2.3168859,48.7142242,2.1722907,,2025-09-01T08:00:00,2025-09-01T11:00:00,false,0,0,true,true,0.0,0.0,0.0,[],[],École élémentaire André Buvat,school,48.4292219,2.1451672,49101.37320237129,Educational,false
42_0151,0.3964579579228998,PRIV_CAR_DRIVER,CAR,EVACUATING,180.0,23883.556508612855,48.8557078,2.3168859,48.7142242,2.1722907,,2025-09-01T08:00:00,2025-09-01T11:00:00,false,0,0,true,true,0.0,0.0,0.0,[],[],École élémentaire André Buvat,school,48.4292219,2.1451672,49101.37320237129,Educational,false
42_0151,0.3964579579228998,PRIV_CAR_DRIVER,CAR,EVACUATING,180.0,23883.556508612855,48.8557078,2.3168859,48.7142242,2.1722907,,2025-09-01T08:00:00,2025-09-01T11:00:00,false,0,0,true,true,0.0,0.0,0.0,[],[],École élémentaire André Buvat,school,48.4292219,2.1451672,49101.37320237129,Educational,false
42_0161,0.5821734399434995,PRIV_CAR_DRIVER,CAR,ARRIVED,166.0,38729.55926369273,48.8052537,2.1360434,48.7768342,1.6632409,,2025-09-01T08:00:00,2025-09-01T10:46:00,false,0,0,true,false,0.0,0.0,0.0,[],[],Église Saint-Aignan,place_of_worship,48.7768342,1.6632409,34795.50491671775,Religious,false
42_0161,0.5821734399434995,PRIV_CAR_DRIVER,CAR,ARRIVED,166.0,38729.55926369273,48.8052537,2.1360434,48.7768342,1.6632409,,2025-09-01T08:00:00,2025-09-01T10:46:00,false,0,0,true,false,0.0,0.0,0.0,[],[],Église Saint-Aignan,place_of_worship,48.7768342,1.6632409,34795.50491671775,Religious,false
42_0164,0.540069220927027,PRIV_CAR_DRIVER,CAR,EVACUATING,180.0,34297.061414772266,48.7825765,1.9601263,48.7761865,1.6728042,,2025-09-01T08:00:00,2025-09-01T11:00:00,false,0,0,true,false,0.0,0.0,0.0,[],[],Église Saint-Aignan,place_of_worship,48.7768342,1.6632409,21735.1393154752,Religious,false
