agent_id,status,svi,main_mode,evacuation_time,fail_reason
125,EVACUATING,0.6658665268346639,PRIV_CAR_DRIVER,3600,
126,EVACUATING,0.6658665268346639,PRIV_CAR_DRIVER,3600,
127,EVACUATING,0.599146406348554,PRIV_CAR_DRIVER,3600,
128,EVACUATING,0.599146406348554,PRIV_CAR_DRIVER,3600,
129,EVACUATING,0.5724252924907547,PRIV_CAR_DRIVER,3600,
130,EVACUATING,0.5724252924907547,PRIV_CAR_DRIVER,3600,
131,ARRIVED,0.708915914165065,PRIV_CAR_DRIVER,2700,
132,ARRIVED,0.708915914165065,PRIV_CAR_DRIVER,2700,
133,ARRIVED,0.6909641420021309,PRIV_CAR_DRIVER,2160,
134,ARRIVED,0.6909641420021309,PRIV_CAR_DRIVER,2160,
135,ARRIVED,0.6909641420021309,PRIV_CAR_DRIVER,2160,
136,ARRIVED,0.6909641420021309,PRIV_CAR_DRIVER,2160,
137,EVACUATING,0.7160887357174005,PRIV_CAR_DRIVER,3600,
138,EVACUATING,0.7160887357174005,PRIV_CAR_DRIVER,3600,
139,EVACUATING,0.7160887357174005,PRIV_CAR_DRIVER,3600,
140,EVACUATING,0.7308506956744396,PRIV_CAR_DRIVER,3600,
141,EVACUATING,0.7308506956744396,PRIV_CAR_DRIVER,3600,
142,EVACUATING,0.5893418018616772,PRIV_CAR_DRIVER,3600,
143,EVACUATING,0.5893418018616772,PRIV_CAR_DRIVER,3600,
144,EVACUATING,0.6624373689904471,PRIV_CAR_DRIVER,3600,
145,EVACUATING,0.6624373689904471,PRIV_CAR_DRIVER,3600,
146,EVACUATING,0.6624373689904471,PRIV_CAR_DRIVER,3600,
147,EVACUATING,0.6624373689904471,PRIV_CAR_DRIVER,3600,
148,EVACUATING,0.6728690086074096,PRIV_CAR_DRIVER,3600,
149,EVACUATING,0.6728690086074096,PRIV_CAR_DRIVER,3600,
150,EVACUATING,0.6728690086074096,PRIV_CAR_DRIVER,3600,
